Welcome to Chechnya,100,85,audience,"The filmmaker and his ""subjects"" are amazing. This documentary is horrifying, compelling, and yet somehow hopeful. Highly recommend"
Welcome to Chechnya,100,85,audience,Amazing documentary on HBO.....Watch it. 
Welcome to Chechnya,100,85,critic,"
Feels all too real.
 "
Welcome to Chechnya,100,85,critic,"
Welcome to Chechnya is a stunner not just because of what it shows, but for its clear implication that what is portrayed is barely a fraction of the mass terror currently taking place.
 "
Welcome to Chechnya,100,85,critic,"
This documentary shows the horror of what happens when the power of society, customs and religion are all focused on eliminating a certain segment of the population.
 "
Welcome to Chechnya,100,85,critic,"
It's the stuff of gripping Cold War espionage thrillers, except that this is real life.
 "
Welcome to Chechnya,100,85,critic,"
If there's any documentary that could bring the beatings and horror alive, it was Welcome to Chechnya: The Gay Purge.
 "
Welcome to Chechnya,100,85,critic,"
With harrowing, often nauseating testimony and the incredibly clever, digital alteration of faces, it shows how a ""lucky"" few have been smuggled out and given shelter by the Russian LGBT Network, with the aim of flying them to safety in Canada.
 "
Welcome to Chechnya,100,85,critic,"
France's documentary is suffocating, as testimonies are interspersed with confiscated videos of police brutality and mob violence... What makes France's film compelling, however, is its immediacy.
 "
Welcome to Chechnya,100,85,critic,"
Welcome to Chechnya: The Gay Purge. brought home the horror with a dramatic urgency. David France's grimly compelling film was a docu-thriller, with heart-stopping moments as activists spirited people out of the country in clandestine operations.
 "
Welcome to Chechnya,100,85,critic,"
Welcome to Chechnya is a blisteringly painful watch, one that imparts new meaning on the practice of bearing witness. This is the kind of film destined to be on ""essential"" documentary lists for decades to come.
 "
Welcome to Chechnya,100,85,critic,"
France sensitively draws out the personalities of his subjects, ensuring that, despite the digital disguises and pseudonyms, they emerge as distinct individuals.
 "
Welcome to Chechnya,100,85,critic,"
David France has made a difficult, distressing and often tremendously bleak film about the torture and murder of LGBT people in Chechnya, and the brave efforts of community activists and organisers to ""extract"" them from the region.
 "
Welcome to Chechnya,100,85,critic,"
[David France's] most recent, possibly the best and undoubtedly the most shocking feature film. [Full review in Spanish]
 "
Welcome to Chechnya,100,85,critic,"
David France's documentary is like an emergency heart surgery. [Full review in Spanish]
 "
Welcome to Chechnya,100,85,critic,"
A desperate cry of help and an urgent documentary that should be seen by as many people as possible. [Full review in Spanish]
 "
Welcome to Chechnya,100,85,critic,"
The queer people of Chechnya live in fear day and night, at home and in public. Chechnya the movie blends this terrifying message with glimmers of hope and resistance.
 "
Welcome to Chechnya,100,85,critic,"
Welcome to Chechnya is nothing short of sounding the alarm that there is a modern-day holocaust of LGBTQ people.
 "
Welcome to Chechnya,100,85,critic,"
This important piece of work brings a corner of the globe into the light where it can be examined and scrutinized.
 "
Welcome to Chechnya,100,85,critic,"
This film in itself becomes an activist tool shocking the audience into pursuing measures to stop this nauseous terrorist crime against humanity...
 "
Welcome to Chechnya,100,85,critic,"
It's an incredible modern-day horror story.
 "
Welcome to Chechnya,100,85,critic,"
A gripping documentary about LGBTQ genocide and a brave band of human rights activists trying to rescue those affected.
 "
Delete History,80,,critic,"
Always purposefully odd and absurd, and yet also clearly grounded in relatable situations and emotions as well.
 "
Delete History,80,,critic,"
A grotesque film in the same way that a certain precisely French literary tradition can be. [Full review in Spanish]
 "
Delete History,80,,critic,"
Drawn into complete ridicule, there is very little that remains relatable, and the superficial narrative which leads all three to ultimately renounce their digital dependency (at least for a while) fails to move.
 "
Delete History,80,,critic,"
After the laughter dies down, the bitterness of Delepine and Kervern's analysis on the sad-sack-sorry state of the world we live in remains.
 "
Delete History,80,,critic,"
Satisfying in the zero-calorie, aspartame-aftertasting way that a Seinfeld routine can be...
 "
Surge,63,,critic,"
With no real sense of climax, the only viable option is to decelerate events back to normality.
 "
Surge,63,,critic,"
Whishaw is utterly compelling and committed to this performance, and we watch the slow-motion car crash unfurl with mouths often agape, but Surge needs more depth to really leave a lasting mark.
 "
Surge,63,,critic,"
At times it feels relentless. Indeed, where Surge is most successful is in transferring the anxiety and anxiousness of its lead onto its viewers.
 "
Surge,63,,critic,"
In this most unforgiving of ages, that hard-won sympathy for mental illness makes Surge a deeply political film, drawing our gaze to what is usually overlooked or dismissed - even as the film also whispers into our ears its recognition of us all.
 "
Surge,63,,critic,"
Whishaw's work is a masterclass in not just carrying a practical one-man show, but crafting a wordless character arc.
 "
Surge,63,,critic,"
It's undoubtedly Whishaw who keeps the film compelling with his startling performance, even when the script stumbles somewhat in the final half hour.
 "
Surge,63,,critic,"
Whatever your mileage for such an actor-y showcase performance, Surge will certainly test it.
 "
Surge,63,,critic,"
Whishaw's talent deserves more.
 "
Surge,63,,critic,"
Set over 24 hours, Anei Karia's Surge takes a cracked mind and lets it spill out and, be it through self-discovery or self-destruction, finds the humor in life's absurdism.
 "
Surge,63,,critic,"
Joseph's actions don't build to a satisfying ending the way they needed to for this film to work.
 "
Surge,63,,critic,"
The sound design in Surge submerges us in a fractured mind, but that doesn't save the film from feeling like Ben Whishaw's discarded Joker audition tape.
 "
Surge,63,,critic,"
Even though Whishaw is mesmeric, by the end of the 105-minute running time the whole experience starts to feel like being trapped in a broken-down subway car with a violent mental patient.
 "
Surge,63,,critic,"
The story of a mentally ill man with built-up rage boiling inside, which is one of the scariest things you can imagine in today's world. The film is disappointing because none of these issues are explored in greater depth.
 "
Surge,63,,critic,"
As an experiment in steering a potentially tight thriller entirely by one character's irrational whims, it's abrasively compelling, even if the go-go-go plotting doesn't withstand closest scrutiny.
 "
Surge,63,,critic,"
It's a shame that the screenplay by Rupert Jones and Rita Kalnejais didn't dig further. As a showcase for Karia's talents as a visualist, though, it works.
 "
Surge,63,,critic,"
Karia is a smart film-maker and this is a valuable beginning.
 "
Shirley,87,55,audience,haunting and original take on a biopic
Shirley,87,55,audience,"Good acting, boring story. Drags on and on and it's not even really about much.... Wouldn't recommend. There's other movies out there. "
Shirley,87,55,audience,"It's messy, confusing and all over the place but Elizabeth Moss is one hell of an actress. Her performance is captivating and while Shirley is a boring psychological thriller, it's watchable thanks to her."
Shirley,87,55,audience,"Kind of a weird movie, not sure if I'd like it if I wasn't a big Shirley Jackson fan. Regardless, ok concept, solid execution."
Shirley,87,55,audience,Beautiful performances. Very underrated film.
Shirley,87,55,audience,"Slow and hard to stay in touch with. Continually bored throughout. Acting was a good saving grace as well as the soundtrack. Wouldn't define as a horror, not scary in the slightest."
Shirley,87,55,audience,"If you're looking for a formulaic biopic of acclaimed horror writer Shirley Jackson, this is not the place to look. 'Shirley' is a slow-burning, mesmerizing and deliberately sinister adaptation of the eponymous novel of the same name written by Susan Scarf Merrell. It follows a young couple, Rose and Fred Nemser, played by Odessa Young and Logan Lerman being taken in by Shirley Jackson and her husband Stanley Hyman, played superbly by Elizabeth Moss and Michael Stuhlbarg, while Fred is being mentored by Stanley to become a young professor.

In a 'Who's afraid of Virginia Woolf'-ish setting, Rose, the main character and audience stand-in, observes the complicated, mostly toxic, sexual and inter-personal dynamics between Shirley and Stanley slowly unfolding between her eyes, all while falling into the rabbit hole of Shirley's novel in progress about a local girl's disappearance. The film is merely a complex game of domination and submission between the fascinating foursome, with gender roles swapping as quickly and frequently as the roles of victim and aggressor. Elizabeth Moss crafts an act of pure witchcraft in Shirley's portrayal, projecting the woman's complex power with underlying sexual tones onto Young's impressionable but strong Rose.

Jackson, with her intimate close-ups, clever use of low focus and enthralling naturalistic shots, creates a mix of themes as elusive as the film itself, navigating between the ineffable connection between femininity and creation to the contradiction between the sheer freedom found in separating oneself from the opposite sex and an inexplicable necessity to remain connected to it in order to truly flourish."
Shirley,87,55,audience,I'm glad there was an attempt to emulate Jackson's writing style in this portrayal but the probing of the characters never gets beyond surface level observations.
Shirley,87,55,audience,This movie feels so so long and I feel like I've watched nothing. Acting is amazing but the story is dull. I would have rather taken a nap.
Shirley,87,55,audience,"A: 3/5
E: 3/5
R: 3.5/5"
Shirley,87,55,critic,"
The proposal is... effective, although so much excess is at times unnecessary, especially when you have a very good actress and she's portraying a writer who is so fond of forcefulness and narrative clarity. [Full review in Spanish]
 "
Shirley,87,55,critic,"
[Josephine Decker] displays a mastery of the medium in a story that defies easy and precise articulation. Her portrait of the creative process as an atmospheric thriller is subversively spooky in a way Shirley herself would approve.
 "
Shirley,87,55,critic,"
Shirleyis a psychosexual, theatrical piece buoyed by the magnetism of Moss and Stuhlbarg's loathsome performances, but sometimes at the expense of riveting drama.
 "
Shirley,87,55,critic,"
While it's clear that Shirley is supposed to be a type of psychological thriller, the way its story is told and the imagery used to tell it make it less than thrilling.
 "
Shirley,87,55,critic,"
Decker's distorted dream-like visual approach is often beautiful, as though we're looking through a psychological prism. It creates atmosphere but doesn't provide the thrills that Jackson herself might have infused into the telling of this tale.
 "
Shirley,87,55,critic,"
Shirley is an unadulterated delight, and it is not a prerequisite for you to have read or even heard about Shirley Jackson. This is a story for everyone.
 "
Shirley,87,55,critic,"
Shirley has far different aims than does the usual laundry-list biopic, but it's far, far more powerful for it.
 "
Shirley,87,55,critic,"
Despair, desire, and madness are all entangled in Josephine Decker's Shirley...
 "
Shirley,87,55,critic,"
'Shirley' will likely pull decent enough numbers, but it feels like it wants to lean into its crazy solely by telling us about it rather than showing us.
 "
Shirley,87,55,critic,"
Shirley is a rollercoaster of emotions that will have the viewer getting in line to experience again.
 "
Shirley,87,55,critic,"
The look of the film is as lively as the story is sluggish. The acting, by the three main characters, however, is very strong. Overall, the story is not compelling, and the characters are unappealing.
 "
Shirley,87,55,critic,"
In the end, there's no ambiguity to be found, just pure madness and deception.
 "
Shirley,87,55,critic,"
A look at the very morose Shirley Jackson (Elisabeth Moss), presented in a way that mimics the famed fiction author's horror writing...
 "
Shirley,87,55,critic,"
With Moss and Young on superb form, it's a film that doesn't just provide a warts-and-all portrait of its eponymous subject - it's also full of revealing insights into the sorry lot of women in sexist 1950s America.
 "
Shirley,87,55,critic,"
Elisabeth Moss and Michael Stuhlbarg devour their roles with fearless prickliness and predatory slyness.
 "
Shirley,87,55,critic,"
It's a riveting film with skillful performances from this small ensemble cast of characters who deftly convey their innocence or regrets as they look into their rear view mirror or crystal ball of life.
 "
Shirley,87,55,critic,"
It's worth seeing for their craft and the cast's uniformly excellent performances, but if you're after a movie about Shirley Jackson's life, or a filmic taste of her style, or preoccupations as a writer, you'll have to go back to the books.
 "
Shirley,87,55,critic,"
Shirley is a hypnotic psychodrama that takes the literary essence of Shirley Jackson and translates it into audiovisual language. [Full review in Spanish]
 "
Shirley,87,55,critic,"
Decker's style of creating ominous tension while using soft focus lenses adds to the sense of danger and uncertainty which Shirley poses, almost as if trying to recreate one of the author's novels themselves.
 "
Shirley,87,55,critic,"
Shirley is frustrating because it's difficult to dismiss. It's narratively effective and its dreamy and nightmarish sequences are aesthetically pleasing.
 "
The Intruder,59,,critic,"
Had Meta stayed as engaged throughout as her filmmaking is at the start and end, pushed a little firmer at key moments, this could have really landed.
 "
The Intruder,59,,critic,"
The Intruder walks its own path, striding in and out of genres with momentum. However, this wayward nature proves the film's undoing as audiences can become disconnected with the emotional journey.
 "
The Intruder,59,,critic,"
Beyond a decent central performance and a glimmer of genre pastiche, there's very little for anybody to chew on.
 "
The Intruder,59,,critic,"
a bizarre psychological thriller about the real effects of trauma.
 "
The Intruder,59,,critic,"
The Intruder begins with a mountain of good ideas but it seems to prefer the view at the half-way point, remaining ambiguous throughout, unfortunately not in terms of story, but in terms of enjoyment.
 "
The Intruder,59,,critic,"
Érica Rivas' sensational performance rescues an enticing horror film which nevertheless struggles to conjure a satisfying resolution.
 "
The Intruder,59,,critic,"
Audiences looking for a straightforward psychological thriller with some planted scares will be pleasantly surprised with what it has to offer. It's a film that has so much to say, and luckily, uses the great Érica Rivas as its capably talented messenger.
 "
The Intruder,59,,critic,"
The lack of genuine thrills, however cheesy or implausible, proved a turn-off.
 "
The Intruder,59,,critic,"
Fully committed to the narrative ambiguity, The Intruder is a well-paced and atmospheric thriller which remains captivating until the very end, culminating in a most rewarding final scene.
 "
The Intruder,59,,critic,"
There's too much tease, and not enough of a satisfying payoff.
 "
The Intruder,59,,critic,"
A sharp and shocking film. [Full Review in Spanish]
 "
The Intruder,59,,critic,"
A film that gives us the creeps and entertains us at the same time. [Full review in Spanish]
 "
The Intruder,59,,critic,"
""The Intruder"" generates so much intrigue to maintain a breathless pace and unsettling atmosphere at every turn, with Rives' layered performance fusing the strange trip together.
 "
The Intruder,59,,critic,"
An oddly flavorless supernatural psycho-thriller from sophomore Argentinian director Natalia Meta.
 "
The Intruder,59,,critic,"
Fun, efficient, and snappy, The Intruder is a pleasurable example of how genre remains a potent mechanism to wheedle its way under our skin, allowing its subtexts to ruminate.
 "
The Intruder,59,,critic,"
Like the ragged mental state of its main character, it unravels as it goes on. But it is also never less than stridently entertaining, in part thanks to a brittle central performance from Erica Rivas.
 "
The Intruder,59,,critic,"
The spirit of the film is one of mischievous fun, and the story's refusal to take itself seriously wins a regular laugh.
 "
My Little Sister,92,,audience,"A beautiful film about the love between a set of fraternal twins.  Every actor is pretty much just right, and the choice of music and the understated, lyrical cinematography makes this little film a piece of great art.  The two directors of this film must be geniuses.  This lovely, quiet picture will make you better for having watched it."
My Little Sister,92,,critic,"
This is another intimate, personal tale from writer-director duo Stéphanie Chuat and Véronique Reymond... and boasts standout scenes and characters you believe in, for all their flaws. It is also moving without being mawkish.
 "
My Little Sister,92,,critic,"
My Little Sister is many things, but tragedy porn it is not. Once one gets on the same wavelength with the movie, a wonderful sibling relationship unfolds.
 "
My Little Sister,92,,critic,"
Despite some genuinely tear-jerking moments, My Little Sister ultimately boils down to a navel-gazing, surface-level study of an insufferable privileged family.
 "
My Little Sister,92,,critic,"
It's a bracing trip, a work of daredevil nerve that serves as its own reward.
 "
My Little Sister,92,,critic,"
The film doesn't work too hard for your attention because it doesn't need to. It has the goods, and it's up to you whether or not you want them.
 "
My Little Sister,92,,critic,"
a moving character piece about the fierce bond between siblings who relied upon each other growing up with theatrical parents while forging their own path in the family's chosen art world.
 "
My Little Sister,92,,critic,"
It's emotionally powerful and not fussy... It doesn't really go in any direction that audiences expect.
 "
My Little Sister,92,,critic,"
This story is at its most effective and affecting when it concentrates on [the central] bond ... but it's not really a story about that.
 "
My Little Sister,92,,critic,"
In Hoss's hands, Lisa is both warm in her devotion to Sven and cold in the impulses that drive her.
 "
My Little Sister,92,,critic,"
The quiet wonder of My Little Sister, Switzerland's Oscar entry, is its cumulative effect... Every moment strengthens the essence of the drama -- the bond of love between two people who came out of their mother's womb within seconds of one another.
 "
My Little Sister,92,,critic,"
A dramatically wrenching but, for the most part, sensitively told story [that] avoids mawkishness while delivering a strong emotional impact.
 "
My Little Sister,92,,critic,"
An emotionally powerful movie that touches on a number of interesting themes. Strong performances and excellent camerawork are highlights.
 "
My Little Sister,92,,critic,"
With a distinctive angle and the rawness of the cast's first-rate performances, Chuat and Reymond elevate a premise that could have, in other hands, veered into the realm of the uninspired.
 "
My Little Sister,92,,critic,"
""My Little Sister,"" a tender domestic drama from the Swiss writers and directors Stéphanie Chuat and Véronique Reymond, faces terminal illness with a refreshing emotional candor.
 "
My Little Sister,92,,critic,"
Written and directed by Stéphanie Chuat and Véronique Reymond with superb control and insight, ""My Little Sister"" never goes precisely where the audience expects...
 "
My Little Sister,92,,critic,"
A thoughtful and deep look at the bonds both breakable and unbreakable in family.
 "
My Little Sister,92,,critic,"
Stunning performances examine the marital troubles of a woman who takes care of her dying brother in Berlin despite the determination of her husband to remain in Switzerland.
 "
My Little Sister,92,,critic,"
With stirring performances and poignant direction, My Little Sister will break your heart in the way only a great film can.
 "
My Little Sister,92,,critic,"
Schwesterlein (My Little Sister) is intensely emotional and manages to defy some of the typical tropes bounded to a narrative of this nature.
 "
My Little Sister,92,,critic,"
This is a quietly stunning film that strikes chords of emotional truth, lingering long after viewing.
 "
Never Rarely Sometimes Always,99,46,audience,"An intimate, delicate, and agonizing portrait of a young girl facing an unwanted pregnancy, that depicts the dangers that represent being a woman, out alone, in a world that seems to be against her for just being.

A very necessary and relevant view, if you ask me."
Never Rarely Sometimes Always,99,46,audience,"What a horrible movie. With all the great reviews there had to be something to this movie, but nothing ever happened. The story could have been told in a 15 minute short."
Never Rarely Sometimes Always,99,46,audience,Unwatchable. No dialogue. Almost a silent film.
Never Rarely Sometimes Always,99,46,audience,"It is one of the best films that demonstrates women's rights without it feeling forced. Hittman puts these two young teenage girls in a very believable situation and shows how life does not give easy paths for everyone. It's a simple story with a very powerful message that can be viewed by almost everyone. 

Full analysis - https://backseatdirectors.com/2020/04/review-never-rarely-sometimes-always/"
Never Rarely Sometimes Always,99,46,audience,"Uncomfortable. Intimate. Gentle. Gripping.

Just some of the words I can think of to describe Never Rarely Sometimes Always. This grim story does not withhold any detail, yet is as soft spoken as a film can get. The dialogue, especially between the medical staff and the main character, is so realistic that it almost leaves you with a feeling of being invasive or out of bounds. The two main characters are absolutely at their best in their roles."
