El Camino: A Breaking Bad Movie,91,81,audience,"Enjoyable but unnecessary add on to the ""Breaking Bad"" series, giving a full resolution to Jesse's character, even if its not needed.  Aaron Paul continues his brilliant turn as Jesse Pinkman, recovering from his imprisonment and torture while scrambling to finally escape to a new life.  The rest of the cast is equally brilliant, with many returning characters (a standout is Jesse Plemmons, who in a flashback shows just how much of a sociapath Todd was).  Behind the camera, Vince Gilligan writes and directs a solid movie that gives nice footnote on his classic series.  While it does answers fans questions about what really happened to Jesse, along with some fun twists and turns along the way, it is ultimately not necessary.  Thankfully, it fits in perfectly with the series, so fans will no doubt still love.  Not needed, but a fun watch regardless."
El Camino: A Breaking Bad Movie,91,81,audience,"I didn't think it was necessary, but I don't know how it would have been without its existence now. I love that it's about Jesse Pinkman redeeming himself and moving on. Might as well be called Fixing Good."
El Camino: A Breaking Bad Movie,91,81,audience,"El Camino is a pretty decent continuation of Breaking Bad's series finale, but it unfortunately doesn't feel like anything more than that."
El Camino: A Breaking Bad Movie,91,81,audience,"A film that was not a necessary follow up ""Breaking Bad"", ""El Camino"" just happens to work and is a wonderful homage to fans of the series as it properly gives the audience closure on the story of Jesse Pinkman.  Aaron Paul's return to the character was absolutely outstanding, one has to appreciate the difficulty of having to play different interpretations of the character in this film.  The return of Brian Cranston as Walter White, his flashback scene with Pinkman, was an emotional return to the early days of these two characters.  With everything that happened in the series we tend to forget how utterly despicable and evil the character of Todd Alquist was, thus forgetting how brilliantly Jesse Plemons portrayed the character.  Finally, credit has to go to series creator and now director Vince Gilligan for a satisfying conclusion to the series.  Even with a near perfect film I had just one single complaint, that is that the film will primarily be for those who have taken the time to see ""Breaking Bad"".  Watching the growth of the character from the beginning of ""Breaking Bad"" up to ""El Camino"" is essential to grasp the pain and suffering Pinkman had gone through, it is understandable to be confused if you do not know anything about this character.  If that is the case, go back and watch ""Breaking Bad"".  Afterward, come back and watch this masterpiece."
El Camino: A Breaking Bad Movie,91,81,audience,"Don't hit play expecting this film to outperform one of the greatest TV series ever produced. If you hit play expecting great acting from Aaron Paul and a movie from Gilligan as a director, you won't be disappointed."
El Camino: A Breaking Bad Movie,91,81,audience,"Did anybody need this movie? No - we could have assumed all of this happens after Jesse (spoiler alert) escapes the compound at the end of the masterful series. But Paul is brilliant as usual, and it's a must-see for any fan of the show."
El Camino: A Breaking Bad Movie,91,81,audience,"this movie follows the end of the season 5 of Breaking Bad, everything that anyone who liked that show will love that movie, it is really great."
El Camino: A Breaking Bad Movie,91,81,audience,It was great being back in the breaking bad world. Following Jessie throughout this movie with a lot of flashbacks. I was kind of expecting the same level as breaking bad but it isn't.  I enjoyed the movie but didn't love it.
El Camino: A Breaking Bad Movie,91,81,audience,Jessie was always such a whiny character. Glad his arc is done with this movie.
El Camino: A Breaking Bad Movie,91,81,critic,"
El Camino: A Breaking Bad Movie is a worthy edition in the Breaking Bad canon. It takes forward the story of a character who was the moral centre of the show - or at least one who passed for one - and completes his arc in a satisfying way.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
Even if it didn't necessarily need to exist, Breaking Bad may end up being enhanced by this in ways nobody ever expected.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
Like slipping on a pair of worn and comfortable shoes, Vince Gilligan and Aaron Paul make a thrilling and confident return to the world they left behind six years ago.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
For those who loved the story and the characters of Breaking Bad, El Camino is not only an epilogue of the series but also a prequel to the last episode of the show.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
El Camino is a good 2-hour episode of Breaking Bad . It works perfectly as an epilogue (in every sense of the word) to Jesse's dramatic arc and at no point does it clash with the canon from which it emerges.[Full review in Spanish]
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
A solid if unnecessary epilogue showing fans what happened to Pinkman after we last saw him drive away to freedom after being saved by Walt's blaze of glory.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
While El Camino doesn't hurt Breaking Bad's legacy, it doesn't enhance it either. It does, however, fulfill its purpose as fan service -- as you get to see some familiar faces, some tense drama and some gorgeous visuals once again.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
I never thought we needed to return to this world or meet up with these characters again, but I'm sure glad that we did.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
Rather than offering new insights into Breaking Bad's excellent story, El Camino reinforces the show's best traits and proves to be a necessary epilogue.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
It was a fantastic way to say goodbye to the series and tie up the bigger loose ends. Beyond that, I don't think there's much value for any non-Breaking Bad fans to tune in.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
If you enjoyed the original series and respect Gilligan's commitment to giving Jesse a send off, you'll probably get a lot out of this extra two hours of screen time.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
Suspenseful, funny, emotional and endlessly surprising, El Camino reminds us why we love Breaking Bad.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
There's nothing about El Camino that is essential; while it won't tarnish your memories of the original series, it won't reframe or enhance them, either. It's a nice ride with some old friends. Sometimes, that's just enough.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
For fans of the show who know these characters, that's a welcome conclusion for a story we didn't even know we missed until Vince Gilligan showed it to us.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
It's really well shot, really well acted, and it's constantly engaging.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
It's fun to see these characters again and be back in this world, but ""Better Call Saul"" does exactly that in a substantive manner. El Camino is saddled with a hollow center.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
[T]he movie is a wonderful reunion with the tone and feel of the original series, and with that comes exciting stylistic choices, impressively structured storytelling, and brilliant character work.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
Except for the enjoyable nostalgia that swells in the form of throwback cameos, Vince Gilligan probably should've left this one alone. This movie may have sounded good in theory, but turns out it's far more story than anybody needed or wanted.
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
As in the so-called ""best series in history"", the engine that puts this story into operation is a script that gives no respite and equips the characters with a humanity as brutal as it is heartbreaking. [Full Review in Spanish]
 "
El Camino: A Breaking Bad Movie,91,81,critic,"
You recognize Gilligan's style and obsessions, there are fortunate reappearances like that of the professional Mike, Todd,, but other situations and characters I see and hear with indifference. [Full Review in Spanish]
 "
Judy,81,85,audience,Zellweger's performance leaves you stunned and applauding in this intriguing yet depressing film.
Judy,81,85,audience,"It's the same old biopic you've seen before, where a superb lead performance overcomes a middling script and a lack of innovation. Above-average direction, cinematography, and production values do make this more enjoyable than most however."
Judy,81,85,audience,"Interestingly enough, I have seen lately not one, but two movie portrayals of Louis B. Mayer – by Arliss Howard in „Mank"" and by Richard Cordery in „Judy"". Both of them were miles apart, and it was fascinating to watch, because those were two vision of the same man, but seen from two other perspective. After all, Mankiewicz was a well established screenwriter when Judy Garland was just a young girl, stands to reason then that they looked at mister Mayer from two different perspectives. And ""Judy"" is all about perspectives, or, more precisely, about one perspective – that of older, far less naive Judy Garland. It is a very intimate picture, quite dissimilar to the kind of biopic that is represented by, let say, ""Mank"". It also focuses on but a short period form the life of titular characters, but where ""Man"" stresses story and musters style, ""Judy"" focuses nearly purely on emotion – chaotic, unclear emotions of very troubled has-been star. And what it does, it does with skill. My one and only big problem with this movie is that its ""Over the Rainbow"", one thing that we all waited for, did not hit as strongly as intended. It felt rushed, to be honest, and somewhat artificial. Great scene on paper, but in practise something did not go as it should. And so I expressed my opinion without even once mentioning Renée Zellweger and her great skill..."
Judy,81,85,audience,"First of all, the large variance in volume levels in this movie was really annoying. The costume design, hair, and makeup were impressive, but the movie was a bit slow."
Judy,81,85,audience,"Renee Zellweger is amazing in this!

I'm not a huge Renee Zellweger fan, but I don't mean that in a disparaging way either. She's talented for sure. I just mean that I don't specifically seek out RZ movies as fan or anything. If you tell me that she's the lead, I feel neutral. 

After seeing this, I think I'm a fan, because she blew me away. Whenever really famous actors play really famous real-life figures, I usually find it distracting. It's even worse if they go so far as to wear facial prosthetics or fake teeth or something. That's just a distraction. Renee didn't have any special effects makeup. She just embodied Judy Garland in her body language, expressions, onstage personality, and spirit. Bravo!"
Judy,81,85,audience,"Based on the 2005 musical stage drama ""End of the Rainbow"", ""Judy"" chronicles the last months in the life of legendary entertainer Judy Garland.  Renée Zellweger plays Garland and does a good job in the role (She won her second Academy Award for this performance.).  She does make a strong effort to deliver a good performance and I would say she succeeded.  My problem with the movie is not her performance, but the formulaic nature of the script.  Though I understand many of the events portrayed on film are true, it seemed contrived.  Very similar to my criticism of ""Bombshell"".  Yes, it is true Judy Garland did not want to take the gig at Talk of the Town in London, but was forced to because she was broke and no opportunities were available to her in the US due to her addiction to alcohol and prescription pills which reportedly made her difficult to work with, and yes there were performances at Talk of the Town that went very well and others that were disastrous (The scene where audience members threw dinner rolls at her actually happened.).  Still, the story felt very predictable.  Then at the end we get the final scene where she finally sings ""Over the Rainbow"" and that is seen as her last triumph.  That scene (which was fiction) screamed contrivance.  What does help the movie are the flashback sequences of Judy on the set of ""The Wizard of Oz"" getting harshly criticised by Louis Mayer.  They are very compelling.  What is even more so are the flashback scenes were she was treated horribly as a teenager.  Those scenes were much more interesting and probably would have made a better movie.  In the end, ""Judy"" is a good movie, but it could have been better.  It is worth seeing at least once I would say."
Judy,81,85,audience,"Il film come prevedibile gira tutto intorno alla performance di Renee Zellweger; che offre una prestazione incredibile, in ogni movenza ed in ogni dettaglio.
Gli altri personaggi che le girano intorno sono piatti e poco interessanti."
Judy,81,85,audience,"Renee Zellwegger's real forte is playing a heartbroken character who makes us laugh and cry at the same time, a la ""Cold Mountain,"" but ""Judy"" strips away such rich complexities. Zellwegger's solid, but the part she plays is a sad, sad Judy Garland, naked in the nausea of her despair. Far from inspiring a sense of compassion, ""Judy"" might just leave you nauseous."
Judy,81,85,audience,"Judy is a reliable portray of what was Judy Garland's life, but that is it. Renee Zellweger performance wasn't worthy of an Oscar Nomination. I didn't find the story pertinent at all and I just wanted the movie to end or I might have died of boredom. The song's performances were not close to be on point as the original ones."
Judy,81,85,audience,"Judy is an emotionally powerful biopic shining light onto one of history's most iconic actresses. At first glance, Judy seems to be an okay film on the surface, but if you take a closer look you'll discover how much harder these themes and ideas hit."
Judy,81,85,critic,"
Judy does a fantastic job at exploring the person and star Judy Garland was, as well as who she wished she could have been had life turned out different.
 "
Judy,81,85,critic,"
In the end, Judy is, to a large degree, an effort at impersonation to which certain relatively simplistic criticisms of the film industry are attached.
 "
Judy,81,85,critic,"
I don't think it was the intention of the makers of Judy for us not to see her as a real, layered person, but this is the result.
 "
Judy,81,85,critic,"
Bringing the story to vivid life is Zellweger in a career best performance. She looks and sounds enough like Garland to be convincing, but this isn't just mimicry.
 "
Judy,81,85,critic,"
Garland's life is so inherently emotional and Zellweger's performance is so appreciably raw, that Judy manages to wring pathos by the end.
 "
Judy,81,85,critic,"
Renee Zellweger does more than just an impression of Judy Garland, inhabiting her joys and failures with equal passion.
 "
Judy,81,85,critic,"
The movie's spotlight is where it should be: on Zellweger's Judy. Brilliant at conveying both the star's vulnerability and her still radiant charisma, she is simply sensational
 "
Judy,81,85,critic,"
With Judy, Renee Zellweger has found a perfect fusion of actor and character.
 "
Judy,81,85,critic,"
Zellweger finds the tragedy of Garland's life in odd moments-staring at a pretty slice of cake she is afraid to eat, turning the plate around.
 "
Judy,81,85,critic,"
Zellweger's film from beginning to end.
 "
Judy,81,85,critic,"
In an attempt to shower Garland with the empathy and compassion she so clearly lacked (and deserved) while alive, the film ends up over-protecting her.
 "
Judy,81,85,critic,"
It follows a fairly standard music biopic formula, the same that saw Rocketman and Bohemian Rhapsody smash the box office, but it's Zellweger who elevates Judy.
 "
Judy,81,85,critic,"
What I see doesn't move me, after half an hour everything becomes hopelessly conventional with the sole purpose of appreciating Renée Zellweger's great acting skills. [Full review in Spanish]
 "
Judy,81,85,critic,"
This is emphatically a movie about Renée Zellweger playing Judy Garland, reclaiming the mantle of 'serious actor' that marked her for greatness nearly two decades ago...To which I can only add: Mission Accomplished.
 "
Judy,81,85,critic,"
Don't expect a comprehensive biopic. This film follows the tragic twilight of Garland's career. Rather than a star is born, it's a star burns out, so get your hankies ready.
 "
Judy,81,85,critic,"
There is nothing about this film that is particularly memorable (other than the opening + closing scenes for ALL the wrong reasons). This biopic is poorly-written and Gambon and Buckley are unfortunately wasted. Ultimately this is The Renee Show.
 "
Judy,81,85,critic,"
Zellweger demonstrates her thorough grasp of the qualities that allowed Judy to be not only one of the greatest entertainers of the 20th Century, but also a very special icon and even guardian angel to millions of gay men worldwide.
 "
Judy,81,85,critic,"
Zellweger herself ascends to greatness. This is a performance that should be remembered come Oscar time.
 "
Judy,81,85,critic,"
Just go along for the ride.
 "
Judy,81,85,critic,"
Quite a lovely portrait.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,"This movie is the worst thing I've ever seen, what the actual fuck why the fuck was there 70 machine guns vs the rock in a skirt"
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,"What a heaping load of shit. Overlong scenes of pointless, repetitive homoerotic dialogue, gaping plot holes and action so over the top that it ceases to be fun or interesting."
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,"I'll start out by saying that I am not a fan of the FAST & FURIOUS franchise, but since this was a spin-off and it features both Dwayne Johnson and Jason Statham, I took a flier on it. Statham and Johnson work well together, feeding off of each other in every scene and their banter is very enjoyable. The jokes are hit and miss though. Idris Elba did a nice job as the baddie and while the special effects were good, some of the action was over the top (I know, for spin-off of the FAST & FURIOUS franchise, surprise, right?). Some of it I didn't mind but some of it I thought took away from the movie honestly (see the final showdown between our heroes and the villain). A few good chase and fight scenes make this an enjoyable summer popcorn flick."
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,"Though it is obvious that this movie's sole purpose is to remove Hobbs from the main franchise due to the Rock's conflict with Vin Diesel, I felt like this movie did a lot better than some other F&F films at character development. Even so, it still somehow felt like an F&F movie."
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,"this is the first Spinoff in the Fast & Furious Franchise that does not disappoint. the action, as always, is entertaining, Idris Elba and Vanessa Kirby is a nice addition and a strong story. it's also incredible funny and I love the Cameos with Reynolds and Hart."
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,"Pathetic movie. It does not fit into the F&F genre at all. No story line, just the Rock trying to show off like a teenage jock."
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,"A thrill ride of a movie, whether or not it exists so The Rock doesn’t have to share the screen with Vin Diesel."
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,"Hobbs and Shaw is in no way a great movie but its got so much action,  so many jokes, and is just so out there of an idea that its kinda hard for me to hate. I was pleasantly surprised. Sure it plays out like a video game plot but it also exceeded my expectations in alot of ways. The cast is really likable, even the villain. It was worth the watch."
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,Wonderful movie I enjoyed watching
Fast & Furious Presents: Hobbs & Shaw,67,88,audience,"Coming from a movie goer who is not really into the Fast and Furious movies and does not hold any other emotions in regards to watching this movie, I personally believed that the film did an excellent job in keeping the audience entertained with a mashup of comedy and action between the dynamite duo of Dwayne Johnson and Jason Stathman. Hobbs and Shaw combined a lot of different elements to create a pure action film that definitely passed the time. Though not a follower of the series, I did enjoy this film and surely come back hungry for more."
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
Hobbs & Shaw focuses on humor and one great central relationship, and winds up being one of the best films in the series because of it.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
If you're up for spending 10 bucks to see good movie stars make jokes and explosions, that's what you'll get, and some of it even kind of works.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
Manages to both rev its engine and spin its wheels, providing some hare-brained action and charming actors but not much else.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
The overdramatic heroism of these cartoonish he-men becomes exhausting as they struggle to ooze cool.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
The spinoff has all the makings of a summer hit. Along with the larger than life talents of the bald-headed warriors in its lead and now the cunning ability of its chief bad guy in Elba.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
David Leitch lets his action movie skills do the talking to deliver a summer blockbuster with old-fashioned thrills and spills.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
You'll walk out smiling. Can you call it a great movie? Not with a straight face. But damned if it isn't one of the more enjoyable ""Fast & Furious"" flicks in years.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
I'm all for the suspension of disbelief, but goodness gracious, the line has to be drawn somewhere, doesn't it?
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
The film has all the loveable qualities of the original franchise while introducing an inspired comical element from its two main stars.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
It's a fun and exciting action film, infused with plenty of heart, and driven by some great chemistry between its leads.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
Whether Hobbs & Shaw is the dumbest movie ever made is a topic for debate, but it's in the running. Sometimes that's dumb in a fun, goofy way, but more often, it's tedious, exhausting, and a test of patience.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
Much noise, little wow.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
Fast & Furious Presents: Hobbs & Shaw is a messy, overlong cash draw that despite having a general air of fun about it, pales in comparison to even the worst chapter in the proper saga of the Fast Fambly (The Fate of the Furious to be specific).
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
More times than not this film trips over its superhero tropes.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
This kind of feels like a sorbet, a palate cleanser after action flicks that try so hard to be serious that end up being dull, or confuse dark with bland murkiness.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
Hobbs & Shaw is one of the most fun action movies of the year and one of the best superhero movies as well.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
If you can go in for some high-level action with a low-brow script, you'll be entertained.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
Maybe the family isn't all there. But it turns out the extended relatives throw a pretty good party, too.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
The bickering bromance between Johnson and Statham is the only reason to endure this illogical, temporally-challenged, cartoonish CGI fest.
 "
Fast & Furious Presents: Hobbs & Shaw,67,88,critic,"
Still retains the feel of Fast and the Furious while taking it in a new direction. Cross between that, Mission: Impossible and The Terminator.
 "
The Lion King,52,88,audience,"This is the most hysterically sh** movie I think I've ever seen.
It takes away what is essential and adds what is unnecessary, while being entirely unneeded in and of itself.
The animation, or at least character models, while impressive, and UNexpressive and emotionless, rendering any emotional scene as absolutely hilarious while these blank-eyes zombie lions stare off vaguely in any given direction in order to attempt to relay SOME kind of feeling, but you could pretty much take away the eyes, noses and mouths, IE the faces, and get the exact same response.

It's laughable how empty this movie is.
It clearly exists as nothing but a tech-demo, a way of John Favreau to show you his cool new toy, and nothing else, otherwhile more effort would have been put into making this serious, emotional story...Well, serious and emotional.
At it's best, it's stupidly hysterical, at worst, it's The Lion King 2019."
The Lion King,52,88,audience,The funniest live-action remake!!!!!!!!!!!
The Lion King,52,88,audience,"This movie applies from the cartoon version, represent through live-action. For me, as a Disney lover, I am extremely infatuated with this version because the content is as same as the cartoon version and they make lions very powerful and baby Simba very touch my heart. Also, attacks my heart, the scene that Mufasa (Simba's dad) dead and Simba comes to see his dad. It makes my tears. For Scar (Simba's uncle) the script, personality, facial expression very represents the villain. Even, the Hyenas (underling of Scar) also represents the villain.
	This version shows everything about the cartoon version. Included the romance scene that Simba and Nara (Simba's crush) met each other again. They represent the cuteness and love that they show to each other. This scene I highly recommend you to watch it because the mood and tone are very beautiful also the music that plays it very emotional. Another scene that I think is very impactful is the scene that Scar rules the kingdom and the land is dried, the kingdom lack abundance, the tree is dead, Scar hunting every day, and too much. I also like this scene because their 4g can show the lacking and make the kingdom not livable. But nobody can offend.	
Another scene that I think shows the power is Simba's fight with Scar. Before having this scene, Simba decided to come back and protect his kingdom but the biggest problem is Scar. So, they get the fight that I have said this scene shows the power because it is fierce fight and vehement in combination with the effect of fire behind the fight it makes the fight more impassioned.	
However, for this version, I did not see the rule of Rafiki (monkey that carries Simba at the beginning), in this version it just came out a few scenes. In my point of view, in the cartoon version, the rule of Rafiki is more showed. Anyway, I truly love this version and I also recommend for those who are Disney or Lion King fan. This movie both kids and adults can watch it!"
The Lion King,52,88,audience,"In the same vein as the other Disney adaptations. If you liked any of them or the animated version of this, you're going to like the movie. I'm really happy they got James Earl Jones back to voice Mufasa but was disappointed they didn't get Jeremy Irons back for Scar (his menacing voice was definitely missing and no offense to Chiwetel Ejiofor, but I just felt his version of Scar wasn't evil enough for this villain). My favorite characters/actors were either John Oliver as Zazu or Seth Rogen as Pumbaa. And as always, the CGI and special FX are top notch. They did a really wonderful job bringing these characters to life!"
The Lion King,52,88,audience,"The movie looks great, but performance is bad."
The Lion King,52,88,audience,"Disney gives us a beautifully animated remake of their already perfected original 'The Lion King'. The animation just revamps the original even more on its own, but the incredible and diverse cast take the extra step that is needed. The soundtrack is nostalgic and brings back all of the excitement of the original. Even though it is an exact copy of the original, it is so beautiful and the behind the scenes changes were enough to make the film still enjoyable."
The Lion King,52,88,audience,"I was going to the cinema without any expectations, I sat down and I didn't feel the time passing"
The Lion King,52,88,audience,I love this more than the original.
The Lion King,52,88,audience,"this is gorgeously animated with still excellent music but it just is a longer, more dragged out version of the original."
The Lion King,52,88,audience,They ruined a classic. Such a shame.
The Lion King,52,88,critic,"
Certain elements of the new version of The Lion King could have worked better, but the filmmakers went above and beyond in creating an immersive world for the characters to exist, and the classic story has never looked better.
 "
The Lion King,52,88,critic,"
A stunning technical achievement that feels like a risk-free exercise in nostalgia that will entertain your eye but likely won't engage your heart.
 "
The Lion King,52,88,critic,"
If you've been waiting for a beat-for-beat remake since Disney started this whole ""reimagining"" thing, then no worries! This movie ticks all the boxes.
 "
The Lion King,52,88,critic,"
To its credit, it's frequently difficult to tell when the animals - and especially the backgrounds and environments - aren't actual photography (and none of it is).
 "
The Lion King,52,88,critic,"
The 'Lion King' is engaging, cinematically beautiful, and showcases some of the rich cultural traditions of Africa. Though at times, the CGI was a little distracting.
 "
The Lion King,52,88,critic,"
By working so hard to make it look like a National Geographic film with all the genitals removed, Jon Favreau and his team have created something that, while it is kinda cool to look at, is soulless
 "
The Lion King,52,88,critic,"
While the remake does result in being an admirable visual-effects experiment, it still plays things too safe in terms of story structure.
 "
The Lion King,52,88,critic,"
Can you feel the love tonight? Um, no. Actually I can't.
 "
